Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit
ORD-212948,08-08-2023,14-08-2023,CUST-7011,Anay Dara,Home Office,India,West,Telangana,Hyderabad,PROD-748,Technology,Accessories,1,13399.26,0.16,1184.57
ORD-212949,03-09-2024,07-09-2024,CUST-6089,Mamooty Dhingra,Consumer,India,South,West Bengal,Kolkata,PROD-271,Technology,Phones,4,24257.63,0.15,2347.13
ORD-212950,01-07-2024,08-07-2024,CUST-6393,Kiaan Gala,Corporate,India,North,Rajasthan,Jaipur,PROD-729,Technology,Phones,2,22780.12,0.07,3251.47
ORD-212951,06-12-2023,13-12-2023,CUST-7601,Chirag Sheth,Consumer,India,South,West Bengal,Kolkata,PROD-695,Furniture,Chairs,6,7340.33,0.09,433.83
ORD-212952,26-12-2022,03-01-2023,CUST-5953,Hrishita Edwin,Corporate,India,West,Punjab,Ludhiana,PROD-275,Office Supplies,Paper,3,20753.45,0.26,-287.59
ORD-212953,16-08-2024,18-08-2024,CUST-2186,Faiyaz Tiwari,Consumer,India,West,Gujarat,Surat,PROD-641,Technology,Phones,8,2379.94,0.02,393.93
ORD-212954,27-06-2023,06-07-2023,CUST-2192,Indrajit Sengupta,Consumer,India,North,Karnataka,Bengaluru,PROD-600,Technology,Laptops,1,6976.41,0.15,986.08
ORD-212955,15-04-2024,25-04-2024,CUST-4889,Prerak Dua,Corporate,India,South,Punjab,Ludhiana,PROD-709,Technology,Accessories,5,370.56,0.28,47.53
ORD-212956,21-03-2023,25-03-2023,CUST-1988,Yasmin Dhaliwal,Consumer,India,South,Maharashtra,Pune,PROD-417,Technology,Copiers,3,12700.06,0.04,619.99
ORD-212957,25-09-2023,02-10-2023,CUST-4941,Saira Rana,Corporate,India,South,West Bengal,Kolkata,PROD-715,Furniture,Bookcases,6,12911.85,0.04,796.57
ORD-212958,18-01-2022,23-01-2022,CUST-5935,Ela Bail,Home Office,India,North,Tamil Nadu,Coimbatore,PROD-775,Technology,Copiers,4,7664.08,0.05,1540.32
ORD-212959,16-01-2022,24-01-2022,CUST-1508,Umang Hegde,Consumer,India,West,Kerala,Kochi,PROD-292,Technology,Phones,7,14738.75,0.02,3314.78
ORD-212960,21-11-2023,27-11-2023,CUST-7601,Tara Tailor,Home Office,India,West,West Bengal,Kolkata,PROD-766,Office Supplies,Paper,3,11095.13,0.22,-365.67
ORD-212961,13-05-2023,20-05-2023,CUST-9364,Ela Cherian,Consumer,India,East,Maharashtra,Pune,PROD-343,Office Supplies,Binders,4,3814.01,0.18,46.72
ORD-212962,02-08-2024,05-08-2024,CUST-7226,Rohan Yogi,Consumer,India,West,Tamil Nadu,Chennai,PROD-724,Furniture,Tables,8,12253.01,0.09,3075.27
ORD-212963,27-02-2024,06-03-2024,CUST-9380,Charvi Raman,Home Office,India,North,West Bengal,Kolkata,PROD-771,Furniture,Chairs,7,20989.27,0.29,3111.67
ORD-212964,01-08-2024,05-08-2024,CUST-4615,Keya Gupta,Consumer,India,North,Karnataka,Bengaluru,PROD-513,Office Supplies,Art,3,5673.15,0.22,1050.85
ORD-212965,08-05-2023,15-05-2023,CUST-1117,Kartik Dash,Home Office,India,West,Delhi,New Delhi,PROD-270,Furniture,Bookcases,8,14281.22,0.13,131.22
ORD-212966,15-10-2022,16-10-2022,CUST-2130,Taimur Seth,Corporate,India,West,West Bengal,Kolkata,PROD-529,Office Supplies,Storage,6,9659.07,0.19,1303.93
ORD-212967,04-04-2023,10-04-2023,CUST-2466,Kiaan Borra,Home Office,India,South,Gujarat,Ahmedabad,PROD-453,Furniture,Bookcases,10,5668.73,0.2,135.78
ORD-212968,25-09-2024,27-09-2024,CUST-1668,Inaaya  Chawla,Corporate,India,West,Telangana,Hyderabad,PROD-363,Technology,Accessories,9,18105.77,0.18,3232.28
ORD-212969,02-05-2022,09-05-2022,CUST-4080,Vardaniya Som,Corporate,India,South,West Bengal,Kolkata,PROD-154,Office Supplies,Binders,5,11548.15,0.22,-275.79
ORD-212970,24-09-2022,27-09-2022,CUST-5794,Shamik Goel,Corporate,India,South,Delhi,New Delhi,PROD-495,Furniture,Bookcases,6,6508.63,0.26,820.95
ORD-212971,27-02-2024,01-03-2024,CUST-6779,Pari Kamdar,Corporate,India,North,Gujarat,Surat,PROD-235,Furniture,Tables,4,14541.44,0,1265.99
ORD-212972,13-04-2024,14-04-2024,CUST-9013,Samaira Loke,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-149,Furniture,Chairs,8,17437.68,0.19,1877.32
ORD-212973,14-02-2024,18-02-2024,CUST-1040,Saanvi Madan,Home Office,India,East,Maharashtra,Mumbai,PROD-953,Furniture,Tables,5,21432.36,0.19,-944.56
ORD-212974,02-10-2023,09-10-2023,CUST-4242,Amira Das,Home Office,India,North,Punjab,Ludhiana,PROD-651,Office Supplies,Art,4,7023.94,0.11,322.58
ORD-212975,22-10-2022,27-10-2022,CUST-4639,Yashvi Bahri,Consumer,India,West,Punjab,Ludhiana,PROD-907,Furniture,Tables,3,16882.37,0.2,3114.62
ORD-212976,12-03-2022,20-03-2022,CUST-4092,Seher Varghese,Home Office,India,West,Tamil Nadu,Chennai,PROD-482,Furniture,Chairs,6,17845.89,0.1,4022.89
ORD-212977,18-03-2024,26-03-2024,CUST-9766,Advik Gandhi,Corporate,India,West,Kerala,Kochi,PROD-497,Office Supplies,Storage,4,2415.99,0.07,610.64
ORD-212978,10-12-2022,20-12-2022,CUST-7585,Samiha Mani,Corporate,India,East,Delhi,New Delhi,PROD-177,Office Supplies,Binders,7,19433.29,0,3444.85
ORD-212979,24-08-2022,28-08-2022,CUST-3747,Kaira Khatri,Consumer,India,East,Kerala,Kochi,PROD-146,Office Supplies,Paper,4,21375.94,0.07,4915.71
ORD-212980,06-03-2022,13-03-2022,CUST-9849,Uthkarsh Dani,Home Office,India,South,Telangana,Hyderabad,PROD-201,Technology,Copiers,1,1874.22,0.07,367.61
ORD-212981,18-04-2024,20-04-2024,CUST-6764,Shaan Ben,Home Office,India,South,Gujarat,Surat,PROD-657,Office Supplies,Art,8,1650.49,0.07,171.63
ORD-212982,25-01-2024,04-02-2024,CUST-9164,Trisha Sarna,Home Office,India,East,Karnataka,Mysuru,PROD-766,Office Supplies,Storage,1,13980.01,0.02,1257.42
ORD-212983,24-12-2022,29-12-2022,CUST-8394,Faiyaz Kanda,Home Office,India,South,Tamil Nadu,Chennai,PROD-638,Furniture,Chairs,9,11804.03,0.27,900.41
ORD-212984,13-05-2024,21-05-2024,CUST-8218,Nayantara Dhar,Corporate,India,West,Telangana,Hyderabad,PROD-525,Office Supplies,Binders,3,21881.67,0.07,2681.99
ORD-212985,03-08-2023,13-08-2023,CUST-5687,Tiya Malhotra,Corporate,India,East,Punjab,Ludhiana,PROD-390,Furniture,Chairs,2,23813.82,0.3,1947.86
ORD-212986,26-08-2024,27-08-2024,CUST-4535,Mannat Kant,Consumer,India,East,Maharashtra,Pune,PROD-662,Office Supplies,Binders,4,4328.04,0.26,-185.59
ORD-212987,15-12-2022,23-12-2022,CUST-6140,Vihaan Bakshi,Corporate,India,North,Karnataka,Bengaluru,PROD-207,Technology,Accessories,4,24000.61,0.15,1191.97
ORD-212988,16-11-2023,22-11-2023,CUST-3116,Mehul Bala,Corporate,India,East,Rajasthan,Jaipur,PROD-176,Office Supplies,Art,7,11745.67,0.11,954.96
ORD-212989,09-01-2022,12-01-2022,CUST-7714,Suhana Dutt,Home Office,India,East,Tamil Nadu,Chennai,PROD-234,Technology,Phones,1,13724.4,0.01,764.2
ORD-212990,21-03-2022,30-03-2022,CUST-5987,Manikya Ratta,Home Office,India,West,Rajasthan,Jaipur,PROD-877,Technology,Accessories,1,1471.62,0.14,67.86
ORD-212991,14-05-2024,24-05-2024,CUST-5866,Yasmin Ahluwalia,Home Office,India,East,Gujarat,Ahmedabad,PROD-816,Furniture,Tables,10,19336.7,0.14,2069.45
ORD-212992,02-06-2024,10-06-2024,CUST-2735,Anaya Mammen,Consumer,India,South,Delhi,New Delhi,PROD-710,Furniture,Furnishings,1,2853.24,0.27,-9.91
ORD-212993,01-04-2023,11-04-2023,CUST-4605,Renee Hegde,Corporate,India,West,Karnataka,Bengaluru,PROD-489,Technology,Copiers,4,22286.79,0.13,612.5
ORD-212994,05-04-2023,14-04-2023,CUST-2170,Tara Hayer,Home Office,India,South,Rajasthan,Jaipur,PROD-906,Furniture,Furnishings,7,17824.73,0.08,1795.05
ORD-212995,26-05-2023,04-06-2023,CUST-2784,Rasha Krishnan,Home Office,India,East,Kerala,Kochi,PROD-664,Office Supplies,Paper,10,2852.05,0.07,427.88
ORD-212996,28-12-2023,05-01-2024,CUST-3306,Nitara Krishna,Consumer,India,South,West Bengal,Kolkata,PROD-177,Furniture,Furnishings,2,4158.49,0.23,6.11
ORD-212997,08-10-2023,18-10-2023,CUST-8648,Arhaan Babu,Corporate,India,North,Maharashtra,Pune,PROD-256,Office Supplies,Storage,4,11300.01,0.1,55.98
ORD-212998,18-11-2024,24-11-2024,CUST-2835,Mehul Kulkarni,Corporate,India,East,Delhi,New Delhi,PROD-772,Furniture,Tables,7,16635.95,0.15,-283.95
ORD-212999,01-07-2023,02-07-2023,CUST-3666,Tiya Ahuja,Consumer,India,East,Maharashtra,Nagpur,PROD-175,Furniture,Furnishings,4,20215.64,0.11,1913.35
ORD-213000,26-08-2024,01-09-2024,CUST-6236,Vihaan Kota,Corporate,India,North,Punjab,Ludhiana,PROD-638,Technology,Laptops,9,23148.01,0.04,5166.31
ORD-213001,17-12-2023,18-12-2023,CUST-5499,Khushi Ratta,Corporate,India,North,Delhi,New Delhi,PROD-783,Technology,Accessories,10,13196.53,0.12,3100.42
ORD-213002,14-04-2023,24-04-2023,CUST-1968,Umang Bose,Consumer,India,West,Delhi,New Delhi,PROD-345,Furniture,Furnishings,9,20793.89,0.15,3229.67
ORD-213003,11-12-2024,16-12-2024,CUST-2658,Raunak Manda,Home Office,India,East,Maharashtra,Nagpur,PROD-724,Furniture,Chairs,9,1176.15,0.16,173.51
ORD-213004,05-01-2024,12-01-2024,CUST-4920,Ayesha Kadakia,Corporate,India,East,Telangana,Hyderabad,PROD-975,Office Supplies,Storage,9,19499.33,0.26,1709.5
ORD-213005,18-06-2024,27-06-2024,CUST-6362,Khushi Sankar,Consumer,India,North,Gujarat,Ahmedabad,PROD-444,Technology,Copiers,1,10652.07,0.15,2356.24
ORD-213006,25-10-2022,01-11-2022,CUST-7058,Kavya Balay,Corporate,India,East,West Bengal,Kolkata,PROD-303,Furniture,Tables,8,24971.99,0.13,3325.61
ORD-213007,13-06-2022,16-06-2022,CUST-5431,Kavya Mannan,Corporate,India,North,Tamil Nadu,Coimbatore,PROD-603,Office Supplies,Paper,3,14460.92,0.08,348.58
ORD-213008,30-01-2022,05-02-2022,CUST-6145,Priyansh Gandhi,Corporate,India,North,Delhi,New Delhi,PROD-300,Furniture,Tables,5,18575.62,0.1,1664.3
ORD-213009,11-04-2023,17-04-2023,CUST-4597,Divit Borra,Home Office,India,North,Kerala,Kochi,PROD-369,Technology,Laptops,9,613.04,0.15,3.63
ORD-213010,16-07-2023,26-07-2023,CUST-8338,Arhaan Brahmbhatt,Consumer,India,North,Punjab,Ludhiana,PROD-766,Furniture,Tables,8,11414.69,0.2,1014.32
ORD-213011,03-10-2023,04-10-2023,CUST-9795,Ishaan Behl,Consumer,India,East,Tamil Nadu,Chennai,PROD-564,Office Supplies,Paper,9,7711.47,0.06,314.11
ORD-213012,11-02-2023,16-02-2023,CUST-8115,Nehmat Deep,Home Office,India,East,Kerala,Kochi,PROD-233,Office Supplies,Paper,2,9964.6,0.06,2401.37
ORD-213013,10-10-2023,19-10-2023,CUST-4651,Armaan Dutta,Consumer,India,East,Tamil Nadu,Chennai,PROD-595,Office Supplies,Art,3,13978.66,0.1,15.88
ORD-213014,14-01-2024,22-01-2024,CUST-6534,Advika Lalla,Consumer,India,East,Delhi,New Delhi,PROD-185,Office Supplies,Storage,8,11585.5,0.03,2722.84
ORD-213015,30-10-2023,04-11-2023,CUST-2107,Kanav Chaudhary,Corporate,India,East,Kerala,Kochi,PROD-309,Office Supplies,Art,7,13390.39,0.24,1521.66
ORD-213016,21-06-2024,24-06-2024,CUST-7067,Badal Sarna,Consumer,India,East,Telangana,Hyderabad,PROD-786,Office Supplies,Binders,10,14989.5,0.18,1165.86
ORD-213017,14-03-2022,16-03-2022,CUST-4117,Anika Yadav,Corporate,India,North,Delhi,New Delhi,PROD-434,Office Supplies,Binders,2,14628.86,0.15,587.46
ORD-213018,12-01-2024,14-01-2024,CUST-6229,Kanav Gade,Consumer,India,North,West Bengal,Kolkata,PROD-367,Technology,Accessories,4,541.78,0.23,81.57
ORD-213019,23-10-2022,27-10-2022,CUST-1467,Pari Chander,Home Office,India,North,Telangana,Hyderabad,PROD-784,Office Supplies,Storage,10,7814.48,0.23,-352.77
ORD-213020,02-11-2022,08-11-2022,CUST-9174,Mahika Ghose,Corporate,India,North,West Bengal,Kolkata,PROD-592,Technology,Laptops,10,15180.63,0.04,2759.82
ORD-213021,15-09-2024,18-09-2024,CUST-8190,Saira Sarin,Home Office,India,North,Gujarat,Ahmedabad,PROD-671,Technology,Copiers,4,12515.94,0.23,188.46
ORD-213022,06-12-2022,09-12-2022,CUST-5737,Vritika Dhar,Corporate,India,East,Telangana,Hyderabad,PROD-139,Office Supplies,Binders,5,13268.16,0.23,-585.58
ORD-213023,29-06-2022,03-07-2022,CUST-9410,Vaibhav Garg,Consumer,India,West,Rajasthan,Jaipur,PROD-694,Office Supplies,Paper,2,8113.33,0.23,-46.96
ORD-213024,21-12-2022,24-12-2022,CUST-5245,Samarth Walia,Consumer,India,South,Rajasthan,Jaipur,PROD-141,Furniture,Tables,4,15677.96,0.07,1397.39
ORD-213025,04-06-2022,06-06-2022,CUST-3745,Amira Sarraf,Corporate,India,South,Kerala,Kochi,PROD-628,Office Supplies,Binders,2,19289.63,0.16,2867.53
ORD-213026,08-11-2023,10-11-2023,CUST-1666,Mamooty Kulkarni,Home Office,India,West,Delhi,New Delhi,PROD-778,Office Supplies,Paper,8,8360.07,0.11,618.16
ORD-213027,01-01-2023,06-01-2023,CUST-7302,Yuvraj  Majumdar,Home Office,India,South,Telangana,Hyderabad,PROD-474,Furniture,Tables,6,22823.99,0.01,3411.6
ORD-213028,28-08-2024,31-08-2024,CUST-6100,Raunak Dara,Consumer,India,East,Rajasthan,Jaipur,PROD-840,Furniture,Chairs,1,2560.73,0.23,176.37
ORD-213029,07-02-2023,16-02-2023,CUST-3188,Manikya Raval,Corporate,India,North,Telangana,Hyderabad,PROD-763,Furniture,Chairs,8,12060.3,0.24,1081.3
ORD-213030,28-03-2022,03-04-2022,CUST-9572,Farhan Mane,Home Office,India,South,Karnataka,Bengaluru,PROD-598,Furniture,Tables,1,12340.65,0.01,2516.82
ORD-213031,27-04-2024,30-04-2024,CUST-8811,Jayant Apte,Corporate,India,West,Tamil Nadu,Chennai,PROD-724,Furniture,Chairs,2,11684.07,0.22,-95.11
ORD-213032,27-12-2022,02-01-2023,CUST-5185,Aarush Contractor,Home Office,India,West,Gujarat,Ahmedabad,PROD-217,Furniture,Furnishings,7,20409.29,0.16,-202.18
ORD-213033,31-10-2023,03-11-2023,CUST-1988,Aniruddh Biswas,Corporate,India,West,Delhi,New Delhi,PROD-999,Technology,Accessories,6,21920.29,0.2,1137.13
ORD-213034,16-04-2023,21-04-2023,CUST-9949,Piya Grover,Consumer,India,East,Tamil Nadu,Chennai,PROD-135,Furniture,Tables,9,7849.06,0.14,1570.82
ORD-213035,25-02-2022,07-03-2022,CUST-7951,Manikya Vala,Home Office,India,North,Karnataka,Bengaluru,PROD-854,Technology,Laptops,10,7848.03,0.09,1616.49
ORD-213036,09-09-2022,11-09-2022,CUST-3741,Zeeshan Kadakia,Corporate,India,North,Telangana,Hyderabad,PROD-278,Furniture,Furnishings,10,17526,0.03,3004.12
ORD-213037,10-10-2024,19-10-2024,CUST-6135,Navya Hayer,Home Office,India,East,Rajasthan,Jaipur,PROD-527,Furniture,Chairs,5,11702.37,0.26,-784.09
ORD-213038,05-02-2024,07-02-2024,CUST-9562,Kabir Ray,Home Office,India,West,Tamil Nadu,Coimbatore,PROD-238,Furniture,Furnishings,1,12831.41,0.06,1793.95
ORD-213039,25-10-2022,29-10-2022,CUST-7429,Lagan Varghese,Corporate,India,South,Delhi,New Delhi,PROD-675,Furniture,Furnishings,3,8400.95,0.19,54.13
ORD-213040,19-07-2024,20-07-2024,CUST-5670,Tara Chada,Home Office,India,North,Maharashtra,Mumbai,PROD-117,Technology,Phones,6,16206.31,0.14,1343.7
ORD-213041,14-03-2024,15-03-2024,CUST-2809,Vivaan Korpal,Home Office,India,South,Telangana,Hyderabad,PROD-512,Office Supplies,Binders,3,20620.35,0.19,2610.13
ORD-213042,16-06-2024,20-06-2024,CUST-1345,Anika Handa,Consumer,India,South,Karnataka,Bengaluru,PROD-736,Technology,Accessories,1,2022.7,0.15,414.08
ORD-213043,31-10-2024,06-11-2024,CUST-8316,Nehmat Vora,Home Office,India,North,Delhi,New Delhi,PROD-933,Furniture,Bookcases,2,23672.78,0.02,5965.58
ORD-213044,11-10-2023,17-10-2023,CUST-8585,Darshit Khurana,Home Office,India,North,Delhi,New Delhi,PROD-301,Technology,Copiers,5,2622,0.22,94.78
ORD-213045,10-05-2022,14-05-2022,CUST-7071,Sumer Dara,Corporate,India,North,Delhi,New Delhi,PROD-388,Office Supplies,Binders,2,18137.09,0.14,3439.13
ORD-213046,11-02-2022,14-02-2022,CUST-1516,Saira Deep,Home Office,India,South,Telangana,Hyderabad,PROD-543,Furniture,Tables,1,9567.45,0.12,2032.97
ORD-213047,04-11-2024,07-11-2024,CUST-9824,Inaaya  Wable,Consumer,India,West,Kerala,Kochi,PROD-950,Furniture,Bookcases,6,540.3,0.06,139.27
ORD-213048,13-06-2024,16-06-2024,CUST-5058,Tiya Ganesh,Corporate,India,North,Rajasthan,Jaipur,PROD-837,Technology,Laptops,8,18233.64,0.27,-708.05
ORD-213049,31-12-2023,04-01-2024,CUST-8592,Tara Tank,Home Office,India,South,Rajasthan,Jaipur,PROD-804,Office Supplies,Paper,5,23807.49,0.03,5311.41
ORD-213050,27-09-2022,03-10-2022,CUST-9257,Rati Varma,Home Office,India,West,Maharashtra,Pune,PROD-480,Furniture,Bookcases,7,9232.6,0.18,-153.01
ORD-213051,25-05-2022,28-05-2022,CUST-9863,Kiara Agarwal,Corporate,India,West,Telangana,Hyderabad,PROD-393,Technology,Laptops,5,15865.42,0.19,1272.23
ORD-213052,30-09-2023,01-10-2023,CUST-4362,Kimaya Sibal,Home Office,India,West,Karnataka,Mysuru,PROD-339,Office Supplies,Binders,8,12581.04,0.21,1972.6
ORD-213053,05-05-2023,14-05-2023,CUST-7049,Onkar Hora,Corporate,India,South,Tamil Nadu,Chennai,PROD-830,Technology,Copiers,8,17247.51,0.2,1240.13
ORD-213054,16-12-2024,19-12-2024,CUST-3744,Divyansh Deol,Corporate,India,East,Gujarat,Surat,PROD-422,Technology,Phones,5,9389.19,0.16,-114.31
ORD-213055,10-02-2023,18-02-2023,CUST-8740,Nirvaan Sankar,Consumer,India,East,Rajasthan,Jaipur,PROD-955,Furniture,Tables,9,5866.19,0.2,438.94
ORD-213056,14-02-2024,15-02-2024,CUST-9466,Tara Andra,Consumer,India,West,Kerala,Kochi,PROD-432,Technology,Accessories,1,15574.12,0.22,1962.77
ORD-213057,03-06-2023,13-06-2023,CUST-2002,Shaan Bhatti,Consumer,India,West,Maharashtra,Pune,PROD-920,Technology,Laptops,8,1235.63,0.27,111.86
ORD-213058,17-06-2024,19-06-2024,CUST-9463,Shanaya Trivedi,Corporate,India,South,Telangana,Hyderabad,PROD-504,Furniture,Chairs,10,14370.23,0.29,-695.79
ORD-213059,27-01-2023,29-01-2023,CUST-1155,Rasha Vala,Home Office,India,West,Rajasthan,Jaipur,PROD-737,Office Supplies,Art,4,22377.62,0.25,2999.28
ORD-213060,03-01-2023,06-01-2023,CUST-7585,Gokul Dhar,Home Office,India,West,Maharashtra,Nagpur,PROD-776,Furniture,Bookcases,5,15364.28,0.14,1094.21
ORD-213061,24-11-2024,03-12-2024,CUST-8114,Piya Balakrishnan,Home Office,India,East,Kerala,Kochi,PROD-618,Furniture,Tables,7,15832.03,0.26,57.34
ORD-213062,06-12-2024,13-12-2024,CUST-3388,Jhanvi Iyengar,Corporate,India,South,Maharashtra,Mumbai,PROD-403,Technology,Copiers,2,7404.48,0.15,1348.4
ORD-213063,01-10-2023,09-10-2023,CUST-2321,Yuvraj  Jha,Consumer,India,West,Telangana,Hyderabad,PROD-436,Technology,Laptops,3,11392.34,0.2,877.33
ORD-213064,13-11-2023,17-11-2023,CUST-9477,Divyansh Din,Corporate,India,East,West Bengal,Kolkata,PROD-499,Furniture,Furnishings,7,12180.78,0.02,2969.56
ORD-213065,11-09-2024,19-09-2024,CUST-2762,Badal Dyal,Home Office,India,North,Gujarat,Ahmedabad,PROD-715,Furniture,Furnishings,1,20435.59,0.11,642.24
ORD-213066,19-04-2022,20-04-2022,CUST-2086,Siya Anne,Home Office,India,East,Karnataka,Bengaluru,PROD-147,Technology,Laptops,6,21910.9,0.02,1712.95
ORD-213067,21-08-2023,28-08-2023,CUST-9516,Nishith Lad,Home Office,India,South,Rajasthan,Jaipur,PROD-718,Furniture,Bookcases,3,11185.21,0.21,1122.97
ORD-213068,19-08-2024,27-08-2024,CUST-2746,Aarush Kashyap,Home Office,India,West,Maharashtra,Pune,PROD-118,Technology,Accessories,4,19265.46,0.22,998.38
ORD-213069,11-12-2023,21-12-2023,CUST-2918,Mannat Saini,Corporate,India,North,Kerala,Kochi,PROD-228,Technology,Phones,2,1876.7,0.17,319.29
ORD-213070,08-12-2024,10-12-2024,CUST-7443,Rania Vyas,Home Office,India,East,Telangana,Hyderabad,PROD-351,Office Supplies,Art,10,4697.36,0.02,280.75
ORD-213071,13-10-2022,22-10-2022,CUST-4008,Alia Halder,Corporate,India,South,Delhi,New Delhi,PROD-875,Technology,Laptops,9,22293.11,0.29,-723.39
ORD-213072,21-12-2024,26-12-2024,CUST-5010,Mannat Agate,Corporate,India,North,Rajasthan,Jaipur,PROD-355,Office Supplies,Art,9,5510.9,0.3,173.07
ORD-213073,13-04-2022,15-04-2022,CUST-5969,Kavya Gill,Corporate,India,East,Delhi,New Delhi,PROD-870,Technology,Copiers,2,8681.69,0.23,982.54
ORD-213074,27-03-2022,31-03-2022,CUST-2642,Manikya Sanghvi,Corporate,India,East,Telangana,Hyderabad,PROD-321,Furniture,Tables,6,18892.03,0,3192.48
ORD-213075,15-06-2022,21-06-2022,CUST-4941,Aayush Basu,Home Office,India,South,Kerala,Kochi,PROD-738,Office Supplies,Storage,1,12561.65,0.06,2733.04
ORD-213076,16-10-2023,23-10-2023,CUST-9658,Ritvik Buch,Home Office,India,West,Telangana,Hyderabad,PROD-960,Office Supplies,Binders,1,8110.36,0.3,1122.42
ORD-213077,02-01-2023,10-01-2023,CUST-7052,Prisha Bahri,Home Office,India,West,Kerala,Kochi,PROD-806,Office Supplies,Binders,6,16180.49,0.26,2409.56
ORD-213078,29-11-2023,04-12-2023,CUST-4208,Rohan Kalla,Consumer,India,North,Telangana,Hyderabad,PROD-529,Furniture,Furnishings,4,12708.86,0.26,1202.32
ORD-213079,27-03-2022,05-04-2022,CUST-7838,Chirag Comar,Consumer,India,West,Karnataka,Bengaluru,PROD-910,Technology,Copiers,8,12364.54,0.28,932.83
ORD-213080,07-07-2023,12-07-2023,CUST-5642,Jayan Walia,Home Office,India,South,Gujarat,Ahmedabad,PROD-801,Office Supplies,Art,7,4595,0.26,262.43
ORD-213081,13-12-2024,16-12-2024,CUST-9042,Aarush Chacko,Consumer,India,West,Karnataka,Bengaluru,PROD-503,Office Supplies,Storage,6,9341.59,0.26,242.86
ORD-213082,29-06-2022,02-07-2022,CUST-6013,Oorja Bora,Consumer,India,West,Tamil Nadu,Chennai,PROD-204,Office Supplies,Art,6,2093.76,0.11,329.85
ORD-213083,09-09-2022,14-09-2022,CUST-9999,Elakshi Shah,Consumer,India,East,Tamil Nadu,Coimbatore,PROD-157,Furniture,Tables,6,7209.31,0.05,231.65
ORD-213084,11-09-2022,18-09-2022,CUST-1102,Yuvaan Madan,Corporate,India,North,West Bengal,Kolkata,PROD-311,Technology,Accessories,2,7551.54,0.01,2037.25
ORD-213085,14-02-2023,17-02-2023,CUST-3925,Trisha Vora,Consumer,India,South,Maharashtra,Mumbai,PROD-502,Technology,Copiers,5,21566.39,0.06,4304.58
ORD-213086,23-12-2022,02-01-2023,CUST-1786,Hiran Sharma,Corporate,India,West,Tamil Nadu,Chennai,PROD-104,Office Supplies,Binders,10,23643.29,0.05,3512
ORD-213087,24-05-2024,31-05-2024,CUST-6929,Lakshit Kaul,Home Office,India,North,Kerala,Kochi,PROD-214,Furniture,Bookcases,8,22043.37,0.04,4800.94
ORD-213088,30-07-2022,01-08-2022,CUST-9502,Priyansh Mahajan,Corporate,India,West,Gujarat,Ahmedabad,PROD-805,Furniture,Chairs,3,17995.19,0.19,-786.23
ORD-213089,23-05-2022,29-05-2022,CUST-8319,Ranbir Sundaram,Home Office,India,South,West Bengal,Kolkata,PROD-837,Technology,Copiers,4,4685.82,0.09,550.99
ORD-213090,11-11-2022,19-11-2022,CUST-3965,Jivika Sridhar,Consumer,India,South,Delhi,New Delhi,PROD-176,Furniture,Bookcases,10,17700.33,0.14,1518
ORD-213091,28-07-2023,29-07-2023,CUST-1491,Myra Chakraborty,Consumer,India,North,West Bengal,Kolkata,PROD-818,Furniture,Bookcases,3,16763.67,0.07,3951.04
ORD-213092,09-09-2023,19-09-2023,CUST-3412,Piya Basak,Home Office,India,East,Maharashtra,Pune,PROD-172,Office Supplies,Storage,6,11312.85,0.29,-873.22
ORD-213093,10-11-2022,14-11-2022,CUST-8027,Jayesh Bali,Home Office,India,North,West Bengal,Kolkata,PROD-361,Technology,Copiers,3,6381.17,0.22,1007.58
ORD-213094,28-05-2024,01-06-2024,CUST-2342,Shaan Saxena,Consumer,India,West,Delhi,New Delhi,PROD-404,Office Supplies,Art,5,1636.7,0.25,261.36
ORD-213095,18-04-2022,25-04-2022,CUST-6220,Ivan Bhavsar,Home Office,India,North,Telangana,Hyderabad,PROD-440,Technology,Accessories,10,8505.66,0.23,-56.7
ORD-213096,09-04-2022,15-04-2022,CUST-7855,Taran Tak,Corporate,India,South,Punjab,Ludhiana,PROD-703,Office Supplies,Storage,1,2719.83,0.02,493.48
ORD-213097,28-03-2022,29-03-2022,CUST-4574,Drishya Rajagopalan,Consumer,India,East,Tamil Nadu,Chennai,PROD-301,Furniture,Chairs,1,2916.88,0.12,387.31
ORD-213098,20-06-2022,28-06-2022,CUST-8457,Yasmin Bath,Corporate,India,East,Delhi,New Delhi,PROD-903,Technology,Phones,4,17349.02,0.25,-718.31
ORD-213099,19-03-2023,25-03-2023,CUST-8831,Suhana Sarna,Home Office,India,West,Maharashtra,Pune,PROD-328,Technology,Laptops,6,17301.67,0,4595.14
ORD-213100,28-08-2024,31-08-2024,CUST-1062,Mamooty Ganesan,Home Office,India,West,Punjab,Ludhiana,PROD-588,Furniture,Furnishings,5,8862,0.24,1129.33
ORD-213101,01-05-2023,08-05-2023,CUST-1770,Kaira Rajagopal,Corporate,India,South,Gujarat,Surat,PROD-578,Technology,Copiers,2,20468.99,0.24,-1027.03
ORD-213102,12-01-2023,17-01-2023,CUST-2475,Trisha Kale,Corporate,India,South,Karnataka,Bengaluru,PROD-855,Furniture,Furnishings,5,17844.88,0.29,94.99
